iter	Passed	Remaining
4774	82778	55907
4775	82797	55891
4776	82813	55873
4777	82831	55856
4778	82849	55840
4779	82867	55823
4780	82884	55805
4781	82903	55788
4782	82919	55771
4783	82937	55754
4784	82954	55736
4785	82972	55719
4786	82991	55703
4787	83009	55686
4788	83027	55669
4789	83044	55651
4790	83060	55634
4791	83077	55616
4792	83095	55599
4793	83112	55581
4794	83128	55563
4795	83146	55546
4796	83164	55529
4797	83182	55512
4798	83199	55495
4799	83217	55478
4800	83235	55461
4801	83254	55445
4802	83272	55428
4803	83290	55411
4804	83308	55394
4805	83327	55377
4806	83343	55360
4807	83362	55343
4808	83379	55326
4809	83396	55308
4810	83414	55292
4811	83431	55274
4812	83450	55257
4813	83468	55240
4814	83486	55224
4815	83503	55206
4816	83521	55189
4817	83538	55172
4818	83556	55155
4819	83574	55138
4820	83593	55122
4821	83612	55105
4822	83628	55087
4823	83645	55070
4824	83663	55053
4825	83682	55036
4826	83699	55019
4827	83716	55001
4828	83733	54984
4829	83752	54967
4830	83769	54950
4831	83787	54933
4832	83805	54916
4833	83822	54898
4834	83840	54881
4835	83858	54865
4836	83876	54848
4837	83895	54832
4838	83912	54814
4839	83930	54797
4840	83949	54781
4841	83967	54764
4842	83984	54746
4843	84000	54728
4844	84019	54712
4845	84037	54695
4846	84055	54678
4847	84073	54661
4848	84092	54645
4849	84108	54627
4850	84126	54610
4851	84145	54594
4852	84163	54577
4853	84181	54559
4854	84197	54542
4855	84215	54525
4856	84234	54508
4857	84251	54491
4858	84269	54474
4859	84286	54456
4860	84304	54439
4861	84323	54423
4862	84341	54406
4863	84360	54390
4864	84377	54372
4865	84394	54355
4866	84412	54338
4867	84431	54321
4868	84449	54304
4869	84467	54288
4870	84485	54271
4871	84502	54253
4872	84520	54236
4873	84538	54219
4874	84556	54202
4875	84574	54186
4876	84593	54169
4877	84609	54151
4878	84626	54134
4879	84645	54117
4880	84663	54100
4881	84680	54082
4882	84698	54066
4883	84717	54049
4884	84734	54032
4885	84753	54015
4886	84771	53998
4887	84789	53981
4888	84807	53965
4889	84825	53948
4890	84841	53930
4891	84859	53912
4892	84877	53896
4893	84896	53879
4894	84913	53862
4895	84932	53846
4896	84950	53829
4897	84969	53812
4898	84987	53795
4899	85004	53778
4900	85021	53760
4901	85038	53743
4902	85055	53725
4903	85074	53709
4904	85093	53692
4905	85110	53675
4906	85128	53658
4907	85146	53641
4908	85164	53624
4909	85180	53606
4910	85197	53588
4911	85214	53571
4912	85232	53554
4913	85250	53537
4914	85267	53519
4915	85283	53501
4916	85301	53484
4917	85319	53467
4918	85336	53450
4919	85354	53433
4920	85372	53416
4921	85391	53399
4922	85408	53382
4923	85427	53365
4924	85446	53349
4925	85463	53331
4926	85481	53315
4927	85499	53298
4928	85517	53281
4929	85536	53265
4930	85553	53247
4931	85571	53230
4932	85588	53212
4933	85606	53196
4934	85623	53178
4935	85642	53162
4936	85659	53144
4937	85675	53126
4938	85693	53109
4939	85712	53093
4940	85730	53076
4941	85747	53058
4942	85765	53041
4943	85784	53025
4944	85802	53008
4945	85821	52992
4946	85840	52975
4947	85859	52959
4948	85876	52941
4949	85895	52925
4950	85914	52909
4951	85934	52893
4952	85952	52876
4953	85969	52858
4954	85987	52842
4955	86004	52824
4956	86021	52807
4957	86038	52789
4958	86055	52771
4959	86074	52755
4960	86091	52737
4961	86109	52720
4962	86127	52703
4963	86145	52686
4964	86163	52669
4965	86180	52652
4966	86199	52635
4967	86217	52619
4968	86235	52601
4969	86253	52585
4970	86271	52568
4971	86290	52551
4972	86308	52534
4973	86327	52518
4974	86344	52500
4975	86362	52483
4976	86381	52467
4977	86398	52450
4978	86416	52433
4979	86434	52416
4980	86451	52398
4981	86468	52380
4982	86485	52363
4983	86504	52346
4984	86522	52330
4985	86540	52312
4986	86558	52296
4987	86575	52278
4988	86593	52261
4989	86611	52244
4990	86628	52227
4991	86647	52210
4992	86664	52192
4993	86681	52175
4994	86699	52158
4995	86717	52141
4996	86734	52124
4997	86751	52106
4998	86768	52089
4999	86785	52071
5000	86802	52053
5001	86820	52037
5002	86837	52019
5003	86854	52001
5004	86872	51984
5005	86891	51968
5006	86910	51951
5007	86928	51934
5008	86946	51918
5009	86965	51901
5010	86982	51884
5011	87000	51867
5012	87018	51850
5013	87037	51833
5014	87054	51816
5015	87074	51800
5016	87091	51783
5017	87109	51765
5018	87127	51748
5019	87144	51730
5020	87162	51714
5021	87179	51696
5022	87197	51679
5023	87215	51662
5024	87234	51646
5025	87251	51628
5026	87268	51611
5027	87285	51593
5028	87302	51576
5029	87321	51559
5030	87339	51542
5031	87355	51524
5032	87372	51506
5033	87390	51489
5034	87406	51471
5035	87425	51455
5036	87443	51438
5037	87461	51421
5038	87478	51403
5039	87494	51385
5040	87512	51368
5041	87529	51351
5042	87547	51334
5043	87565	51317
5044	87582	51299
5045	87599	51282
5046	87617	51264
5047	87635	51248
5048	87653	51231
5049	87672	51214
5050	87689	51196
5051	87705	51179
5052	87722	51161
5053	87740	51144
5054	87758	51127
5055	87777	51110
5056	87794	51093
5057	87810	51075
5058	87829	51058
5059	87848	51042
5060	87866	51025
5061	87883	51008
5062	87900	50990
5063	87917	50972
5064	87935	50955
5065	87953	50938
5066	87972	50922
5067	87990	50905
5068	88009	50888
5069	88027	50872
5070	88045	50854
5071	88062	50837
5072	88080	50820
5073	88098	50803
5074	88116	50786
5075	88133	50768
5076	88151	50751
5077	88169	50734
5078	88186	50717
5079	88203	50699
5080	88221	50682
5081	88240	50665
5082	88256	50648
5083	88274	50631
5084	88292	50613
5085	88309	50596
5086	88328	50579
5087	88345	50562
5088	88364	50545
5089	88381	50528
5090	88398	50510
5091	88416	50493
5092	88434	50477
5093	88452	50460
5094	88470	50443
5095	88488	50426
5096	88507	50409
5097	88524	50391
5098	88541	50374
5099	88560	50357
5100	88578	50340
5101	88594	50322
5102	88612	50305
5103	88629	50287
5104	88646	50270
5105	88663	50253
5106	88682	50236
5107	88700	50219
5108	88718	50202
5109	88736	50185
5110	88754	50168
5111	88771	50150
5112	88789	50133
5113	88807	50116
5114	88825	50099
5115	88843	50082
5116	88860	50065
5117	88879	50048
5118	88896	50031
5119	88914	50014
5120	88933	49997
5121	88951	49981
5122	88968	49963
5123	88986	49946
5124	89004	49929
5125	89022	49912
5126	89038	49894
5127	89056	49877
5128	89074	49860
5129	89092	49843
5130	89109	49825
5131	89127	49808
5132	89145	49791
5133	89162	49774
5134	89180	49756
5135	89197	49739
5136	89215	49722
5137	89232	49704
5138	89250	49687
5139	89267	49670
5140	89284	49652
5141	89301	49635
5142	89318	49617
5143	89337	49601
5144	89354	49583
5145	89373	49566
5146	89391	49550
5147	89410	49533
5148	89427	49516
5149	89445	49498
5150	89463	49482
5151	89482	49465
5152	89499	49447
5153	89516	49430
5154	89533	49412
5155	89550	49395
5156	89569	49378
5157	89587	49361
5158	89605	49344
5159	89622	49327
5160	89640	49309
5161	89658	49292
5162	89674	49274
5163	89691	49257
5164	89709	49240
5165	89727	49223
5166	89745	49206
5167	89762	49188
5168	89781	49172
5169	89799	49155
5170	89816	49137
5171	89834	49120
5172	89853	49104
5173	89870	49086
5174	89887	49069
5175	89905	49052
5176	89924	49035
5177	89941	49018
5178	89958	49000
5179	89976	48983
5180	89993	48965
5181	90012	48949
5182	90030	48932
5183	90047	48914
5184	90066	48898
5185	90083	48880
5186	90101	48863
5187	90120	48847
5188	90138	48830
5189	90155	48812
5190	90174	48796
5191	90192	48778
5192	90210	48761
5193	90227	48744
5194	90245	48727
5195	90263	48710
5196	90281	48693
5197	90298	48675
5198	90316	48658
5199	90335	48641
5200	90353	48625
5201	90371	48608
5202	90390	48591
5203	90410	48575
5204	90428	48558
5205	90445	48541
5206	90464	48524
5207	90483	48507
5208	90501	48490
5209	90519	48473
5210	90537	48457
5211	90555	48439
5212	90573	48422
5213	90592	48406
5214	90610	48389
5215	90627	48371
5216	90644	48354
5217	90662	48337
5218	90680	48320
5219	90698	48302
5220	90715	48285
5221	90734	48268
5222	90750	48250
5223	90767	48233
5224	90785	48216
5225	90803	48199
5226	90821	48182
5227	90840	48165
5228	90858	48148
5229	90874	48130
5230	90892	48113
5231	90909	48096
5232	90926	48078
5233	90945	48061
5234	90963	48044
5235	90981	48027
5236	90999	48010
5237	91017	47993
5238	91035	47976
5239	91052	47958
5240	91069	47941
5241	91086	47923
5242	91103	47906
5243	91122	47889
5244	91140	47872
5245	91158	47855
5246	91176	47838
5247	91193	47821
5248	91211	47804
5249	91230	47787
5250	91248	47770
5251	91266	47753
5252	91283	47735
5253	91300	47718
5254	91318	47701
5255	91336	47684
5256	91355	47667
5257	91372	47649
5258	91388	47632
5259	91406	47614
5260	91424	47597
5261	91440	47579
5262	91458	47562
5263	91475	47545
5264	91493	47527
5265	91511	47510
5266	91529	47493
5267	91547	47476
5268	91565	47459
5269	91582	47442
5270	91600	47424
5271	91617	47407
5272	91635	47390
5273	91652	47373
5274	91669	47355
5275	91688	47338
5276	91705	47321
5277	91722	47303
5278	91739	47286
5279	91757	47268
5280	91775	47251
5281	91794	47235
5282	91811	47218
5283	91829	47200
5284	91847	47183
5285	91865	47166
5286	91884	47150
5287	91902	47133
5288	91919	47115
5289	91937	47098
5290	91954	47081
5291	91973	47064
5292	91990	47046
5293	92007	47029
5294	92024	47011
5295	92042	46994
5296	92058	46976
5297	92076	46959
5298	92092	46941
5299	92111	46924
5300	92128	46907
5301	92146	46890
5302	92163	46872
5303	92181	46855
5304	92199	46838
5305	92217	46821
5306	92235	46804
5307	92252	46786
5308	92270	46769
5309	92287	46752
5310	92304	46734
5311	92321	46716
5312	92338	46699
5313	92356	46682
5314	92373	46664
5315	92391	46647
5316	92408	46630
5317	92426	46613
5318	92443	46595
5319	92461	46578
5320	92477	46560
5321	92496	46543
5322	92514	46526
5323	92533	46509
5324	92551	46493
5325	92568	46475
5326	92585	46457
5327	92603	46441
5328	92621	46423
5329	92638	46406
5330	92657	46389
5331	92675	46372
5332	92693	46355
5333	92712	46338
5334	92730	46321
5335	92748	46304
5336	92765	46287
5337	92783	46270
5338	92800	46252
5339	92819	46235
5340	92835	46218
5341	92853	46200
5342	92872	46184
5343	92889	46166
5344	92907	46149
5345	92924	46132
5346	92942	46115
5347	92960	46097
5348	92977	46080
5349	92994	46062
5350	93013	46045
5351	93031	46028
5352	93048	46011
5353	93066	45994
5354	93085	45977
5355	93103	45960
5356	93122	45943
5357	93140	45926
5358	93158	45909
5359	93176	45892
5360	93192	45875
5361	93209	45857
5362	93227	45840
5363	93245	45823
5364	93263	45806
5365	93281	45788
5366	93299	45771
5367	93317	45754
5368	93334	45737
5369	93351	45719
5370	93369	45702
5371	93387	45685
5372	93404	45667
5373	93422	45650
5374	93439	45633
5375	93456	45615
5376	93473	45598
5377	93491	45580
5378	93509	45563
5379	93527	45546
5380	93545	45529
5381	93562	45512
5382	93579	45494
5383	93597	45477
5384	93616	45460
5385	93633	45443
5386	93651	45426
5387	93669	45409
5388	93687	45392
5389	93707	45375
5390	93724	45358
5391	93742	45341
5392	93760	45324
5393	93777	45306
5394	93796	45289
5395	93814	45272
5396	93832	45256
5397	93850	45238
5398	93867	45221
5399	93885	45203
5400	93903	45187
5401	93921	45170
5402	93938	45152
5403	93957	45135
5404	93974	45118
5405	93992	45100
5406	94009	45083
5407	94027	45066
5408	94046	45049
5409	94063	45032
5410	94082	45015
5411	94100	44998
5412	94120	44982
5413	94138	44965
5414	94156	44948
5415	94172	44930
5416	94190	44912
5417	94208	44896
5418	94225	44878
5419	94242	44860
5420	94259	44843
5421	94277	44826
5422	94296	44809
5423	94314	44792
5424	94332	44775
5425	94349	44757
5426	94368	44741
5427	94385	44723
5428	94403	44706
5429	94420	44688
5430	94438	44671
5431	94455	44654
5432	94473	44636
5433	94489	44619
5434	94508	44602
5435	94526	44585
5436	94543	44567
5437	94561	44550
5438	94579	44533
5439	94596	44516
5440	94614	44499
5441	94631	44481
5442	94648	44463
5443	94667	44447
5444	94685	44429
5445	94703	44413
5446	94722	44396
5447	94739	44378
5448	94758	44362
5449	94775	44344
5450	94793	44327
5451	94810	44309
5452	94829	44293
5453	94846	44275
5454	94862	44257
5455	94880	44240
5456	94897	44223
5457	94915	44205
5458	94933	44188
5459	94950	44171
5460	94967	44153
5461	94986	44137
5462	95004	44119
5463	95023	44103
5464	95042	44086
5465	95060	44069
5466	95079	44052
5467	95096	44034
5468	95114	44018
5469	95131	44000
5470	95149	43983
5471	95166	43965
5472	95185	43949
5473	95203	43931
5474	95221	43915
5475	95239	43898
5476	95258	43880
5477	95276	43864
5478	95294	43846
5479	95311	43829
5480	95329	43812
5481	95346	43794
5482	95365	43778
5483	95382	43760
5484	95399	43742
5485	95418	43726
5486	95437	43709
5487	95456	43692
5488	95473	43675
5489	95492	43658
5490	95511	43642
5491	95530	43625
5492	95548	43608
5493	95566	43591
5494	95584	43573
5495	95602	43557
5496	95619	43539
5497	95636	43521
5498	95653	43504
5499	95670	43486
5500	95689	43469
5501	95707	43452
5502	95725	43435
5503	95742	43418
5504	95760	43400
5505	95779	43384
5506	95797	43367
5507	95815	43349
5508	95833	43333
5509	95852	43316
5510	95871	43299
5511	95890	43282
5512	95907	43265
5513	95925	43248
5514	95942	43230
5515	95959	43213
5516	95977	43195
5517	95995	43178
5518	96013	43161
5519	96030	43143
5520	96047	43126
5521	96065	43109
5522	96081	43091
5523	96099	43074
5524	96118	43057
5525	96136	43040
5526	96154	43023
5527	96172	43006
5528	96191	42989
5529	96208	42971
5530	96225	42954
5531	96243	42937
5532	96261	42920
5533	96280	42903
5534	96298	42886
5535	96315	42868
5536	96332	42851
5537	96349	42833
5538	96366	42815
5539	96383	42798
5540	96400	42780
5541	96418	42763
5542	96437	42746
5543	96454	42729
5544	96472	42712
5545	96489	42694
5546	96506	42677
5547	96524	42660
5548	96543	42643
5549	96560	42625
5550	96578	42608
5551	96594	42590
5552	96611	42573
5553	96630	42556
5554	96648	42539
5555	96666	42522
5556	96685	42505
5557	96704	42488
5558	96720	42470
5559	96738	42453
5560	96756	42436
5561	96774	42419
5562	96792	42402
5563	96810	42385
5564	96826	42367
5565	96844	42350
5566	96862	42332
5567	96879	42315
5568	96898	42298
5569	96915	42280
5570	96933	42263
5571	96951	42246
5572	96968	42229
5573	96985	42211
5574	97003	42194
5575	97021	42177
5576	97040	42160
5577	97058	42143
5578	97075	42125
5579	97094	42108
5580	97111	42091
5581	97130	42074
5582	97147	42057
5583	97164	42039
5584	97182	42022
5585	97201	42005
5586	97218	41988
5587	97236	41971
5588	97254	41954
5589	97272	41936
5590	97288	41919
5591	97307	41902
5592	97324	41884
5593	97341	41867
5594	97360	41850
5595	97378	41833
5596	97397	41816
5597	97413	41798
5598	97431	41781
5599	97450	41764
5600	97468	41747
5601	97486	41730
5602	97504	41713
5603	97521	41695
5604	97539	41678
5605	97557	41661
5606	97575	41643
5607	97593	41626
5608	97609	41609
5609	97626	41591
5610	97645	41574
5611	97662	41557
5612	97680	41539
5613	97699	41522
5614	97717	41506
5615	97735	41489
5616	97752	41471
5617	97769	41453
5618	97787	41436
5619	97804	41419
5620	97821	41401
5621	97837	41383
5622	97855	41366
5623	97872	41348
5624	97889	41331
5625	97907	41313
5626	97925	41296
5627	97943	41279
5628	97961	41262
5629	97978	41244
5630	97996	41227
5631	98013	41210
5632	98032	41193
5633	98049	41175
5634	98067	41158
5635	98085	41141
5636	98103	41124
5637	98121	41107
5638	98140	41090
5639	98158	41073
5640	98174	41055
5641	98192	41038
5642	98210	41020
5643	98228	41003
5644	98245	40986
5645	98263	40969
5646	98281	40952
5647	98300	40935
5648	98316	40917
5649	98335	40900
5650	98354	40883
5651	98370	40866
5652	98388	40848
5653	98407	40832
5654	98424	40814
5655	98443	40797
5656	98461	40780
5657	98480	40763
5658	98497	40746
5659	98514	40728
5660	98532	40711
5661	98549	40693
5662	98566	40676
5663	98584	40658
5664	98601	40641
5665	98620	40624
5666	98638	40607
5667	98655	40590
5668	98673	40572
5669	98691	40555
5670	98708	40538
5671	98727	40521
5672	98744	40504
5673	98763	40487
5674	98779	40469
5675	98797	40452
5676	98816	40435
5677	98834	40417
5678	98852	40400
5679	98870	40383
5680	98889	40366
5681	98905	40349
5682	98923	40331
5683	98941	40314
5684	98959	40297
5685	98977	40280
5686	98994	40262
5687	99011	40245
5688	99029	40227
5689	99046	40210
5690	99065	40193
5691	99082	40176
5692	99099	40158
5693	99117	40141
5694	99136	40124
5695	99154	40107
5696	99170	40089
5697	99188	40072
5698	99206	40055
5699	99223	40037
5700	99242	40020
5701	99260	40003
5702	99277	39986
5703	99296	39969
5704	99314	39952
5705	99331	39934
5706	99349	39917
5707	99367	39900
5708	99385	39883
5709	99403	39865
5710	99422	39849
5711	99440	39831
5712	99460	39815
5713	99478	39798
5714	99497	39781
5715	99514	39764
5716	99531	39746
5717	99548	39728
5718	99565	39711
5719	99583	39694
5720	99601	39676
5721	99619	39659
5722	99636	39642
5723	99654	39625
5724	99671	39607
5725	99690	39590
5726	99708	39573
5727	99726	39556
5728	99743	39538
5729	99760	39521
5730	99779	39504
5731	99795	39486
5732	99812	39468
5733	99830	39451
5734	99847	39434
5735	99866	39417
5736	99884	39400
5737	99903	39383
5738	99921	39366
5739	99939	39349
5740	99957	39331
5741	99975	39314
5742	99992	39297
5743	100009	39279
5744	100027	39262
5745	100045	39245
5746	100063	39228
5747	100082	39211
5748	100098	39193
5749	100116	39176
5750	100134	39158
5751	100151	39141
5752	100169	39124
5753	100187	39107
5754	100206	39090
5755	100224	39072
5756	100240	39055
5757	100257	39037
5758	100275	39020
5759	100294	39003
5760	100311	38986
5761	100330	38969
5762	100349	38952
5763	100365	38934
5764	100383	38917
5765	100402	38900
5766	100419	38882
5767	100437	38865
5768	100455	38848
5769	100473	38831
5770	100491	38813
5771	100509	38796
5772	100527	38779
5773	100544	38761
5774	100561	38744
5775	100578	38726
5776	100595	38709
5777	100613	38692
5778	100630	38674
5779	100647	38656
5780	100664	38639
5781	100682	38622
5782	100699	38604
5783	100717	38587
5784	100735	38570
5785	100752	38552
5786	100770	38535
5787	100788	38518
5788	100806	38501
5789	100822	38483
5790	100840	38466
5791	100858	38448
5792	100876	38431
5793	100893	38413
5794	100911	38396
5795	100928	38379
5796	100947	38362
5797	100964	38344
5798	100981	38327
5799	100998	38309
5800	101017	38292
5801	101033	38275
5802	101050	38257
5803	101068	38240
5804	101087	38223
5805	101104	38205
5806	101122	38188
5807	101139	38171
5808	101156	38153
5809	101173	38136
5810	101192	38119
5811	101208	38101
5812	101225	38083
5813	101242	38066
5814	101260	38048
5815	101276	38030
5816	101294	38013
5817	101313	37996
5818	101330	37979
5819	101348	37962
5820	101365	37944
5821	101382	37927
5822	101400	37909
5823	101418	37892
5824	101436	37875
5825	101453	37857
5826	101471	37840
5827	101489	37823
5828	101507	37806
5829	101525	37788
5830	101542	37771
5831	101559	37754
5832	101578	37737
5833	101596	37719
5834	101613	37702
5835	101630	37684
5836	101649	37667
5837	101667	37650
5838	101686	37633
5839	101704	37616
5840	101721	37599
5841	101740	37582
5842	101759	37565
5843	101777	37548
5844	101795	37531
5845	101812	37513
5846	101829	37496
5847	101846	37478
5848	101864	37461
5849	101881	37443
5850	101899	37426
5851	101917	37409
5852	101935	37392
5853	101954	37375
5854	101971	37357
5855	101988	37340
5856	102005	37322
5857	102023	37305
5858	102041	37288
5859	102060	37271
5860	102076	37253
5861	102094	37236
5862	102113	37219
5863	102131	37201
5864	102148	37184
5865	102166	37167
5866	102183	37149
5867	102201	37132
5868	102218	37115
5869	102236	37097
5870	102254	37080
5871	102271	37062
5872	102289	37045
5873	102307	37028
5874	102326	37011
5875	102343	36994
5876	102359	36976
5877	102377	36959
5878	102395	36941
5879	102412	36924
5880	102429	36906
5881	102448	36889
5882	102466	36872
5883	102484	36855
5884	102501	36837
5885	102518	36820
5886	102535	36802
5887	102552	36785
5888	102570	36767
5889	102587	36750
5890	102605	36733
5891	102623	36716
5892	102640	36698
5893	102657	36680
5894	102675	36663
5895	102693	36646
5896	102710	36628
5897	102728	36611
5898	102747	36594
5899	102764	36577
5900	102783	36560
5901	102800	36542
5902	102818	36525
5903	102836	36508
5904	102855	36491
5905	102873	36474
5906	102890	36456
5907	102907	36439
5908	102925	36422
5909	102944	36405
5910	102961	36387
5911	102979	36370
5912	102997	36353
5913	103016	36336
5914	103034	36319
5915	103051	36301
5916	103070	36284
5917	103087	36267
5918	103105	36249
5919	103122	36232
5920	103139	36214
5921	103157	36197
5922	103174	36179
5923	103192	36162
5924	103210	36145
5925	103228	36128
5926	103247	36111
5927	103263	36093
5928	103280	36075
5929	103298	36058
5930	103315	36041
5931	103333	36023
5932	103351	36006
5933	103369	35989
5934	103387	35972
5935	103405	35954
5936	103421	35937
5937	103440	35920
5938	103457	35902
5939	103475	35885
5940	103493	35868
5941	103511	35851
5942	103529	35833
5943	103546	35816
5944	103565	35799
5945	103582	35781
5946	103599	35764
5947	103616	35746
5948	103633	35729
5949	103651	35711
5950	103669	35694
5951	103687	35677
5952	103704	35659
5953	103722	35642
5954	103739	35625
5955	103758	35608
5956	103776	35590
5957	103794	35573
5958	103811	35556
5959	103828	35538
5960	103846	35521
5961	103863	35503
5962	103880	35486
5963	103897	35468
5964	103916	35451
5965	103934	35434
5966	103952	35417
5967	103969	35399
5968	103986	35382
5969	104003	35364
5970	104022	35347
5971	104039	35330
5972	104056	35312
5973	104074	35295
5974	104092	35278
5975	104110	35260
5976	104128	35243
5977	104146	35226
5978	104163	35208
5979	104180	35191
5980	104198	35174
5981	104215	35156
5982	104233	35139
5983	104251	35122
5984	104268	35104
5985	104287	35087
5986	104306	35070
5987	104323	35053
5988	104341	35035
5989	104359	35018
5990	104376	35001
5991	104394	34983
5992	104411	34966
5993	104429	34949
5994	104448	34932
5995	104466	34915
5996	104483	34897
5997	104501	34880
5998	104520	34863
5999	104537	34845
6000	104554	34828
6001	104572	34811
6002	104589	34793
6003	104607	34776
6004	104623	34758
6005	104641	34741
6006	104659	34724
6007	104677	34706
6008	104696	34689
6009	104712	34671
6010	104729	34654
6011	104747	34637
6012	104766	34620
6013	104783	34602
6014	104801	34585
6015	104818	34567
6016	104836	34550
6017	104855	34533
6018	104873	34516
6019	104891	34499
6020	104909	34481
6021	104926	34464
6022	104945	34447
6023	104963	34430
6024	104981	34413
6025	105000	34396
6026	105018	34379
6027	105037	34361
6028	105054	34344
6029	105071	34326
6030	105087	34309
6031	105105	34291
6032	105124	34274
6033	105142	34257
6034	105160	34240
6035	105178	34223
6036	105195	34205
6037	105213	34188
6038	105230	34170
6039	105249	34153
6040	105266	34136
6041	105283	34118
6042	105301	34101
6043	105318	34084
6044	105335	34066
6045	105353	34048
6046	105371	34031
6047	105388	34014
6048	105406	33997
6049	105424	33979
6050	105442	33962
6051	105459	33944
6052	105476	33927
6053	105494	33910
6054	105511	33892
6055	105528	33874
6056	105544	33857
6057	105561	33839
6058	105580	33822
6059	105599	33805
6060	105616	33788
6061	105632	33770
6062	105650	33753
6063	105668	33735
6064	105686	33718
6065	105704	33701
6066	105720	33683
6067	105739	33666
6068	105757	33649
6069	105774	33631
6070	105793	33614
6071	105810	33597
6072	105829	33580
6073	105846	33562
6074	105865	33545
6075	105884	33528
6076	105902	33511
6077	105920	33494
6078	105938	33477
6079	105956	33459
6080	105973	33442
6081	105993	33425
6082	106009	33407
6083	106027	33390
6084	106045	33373
6085	106063	33356
6086	106080	33338
6087	106098	33321
6088	106116	33304
6089	106134	33286
6090	106150	33269
6091	106168	33251
6092	106186	33234
6093	106203	33216
6094	106221	33199
6095	106238	33182
6096	106256	33164
6097	106274	33147
6098	106293	33130
6099	106311	33113
6100	106330	33096
6101	106347	33078
6102	106365	33061
6103	106384	33044
6104	106403	33027
6105	106420	33010
6106	106437	32992
6107	106454	32975
6108	106472	32957
6109	106489	32940
6110	106507	32922
6111	106524	32905
6112	106542	32888
6113	106561	32871
6114	106578	32853
6115	106595	32836
6116	106614	32819
6117	106633	32802
6118	106651	32785
6119	106669	32767
6120	106687	32750
6121	106704	32732
6122	106722	32715
6123	106740	32698
6124	106758	32681
6125	106775	32663
6126	106793	32646
6127	106812	32629
6128	106828	32611
6129	106846	32594
6130	106864	32577
6131	106882	32559
6132	106900	32542
6133	106918	32525
6134	106937	32508
6135	106955	32491
6136	106973	32473
6137	106991	32456
6138	107008	32439
6139	107026	32421
6140	107045	32404
6141	107062	32387
6142	107079	32369
6143	107096	32351
6144	107114	32334
6145	107133	32317
6146	107151	32300
6147	107170	32283
6148	107187	32265
6149	107205	32248
6150	107223	32231
6151	107240	32214
6152	107258	32196
6153	107275	32179
6154	107294	32162
6155	107311	32144
6156	107328	32127
6157	107346	32109
6158	107364	32092
6159	107381	32075
6160	107398	32057
6161	107415	32039
6162	107432	32022
6163	107448	32004
6164	107465	31987
6165	107483	31969
6166	107501	31952
6167	107518	31934
6168	107535	31917
6169	107553	31900
6170	107572	31883
6171	107589	31865
6172	107607	31848
6173	107625	31830
6174	107643	31813
6175	107662	31796
6176	107679	31779
6177	107698	31762
6178	107716	31744
6179	107733	31727
6180	107750	31709
6181	107767	31692
6182	107784	31674
6183	107801	31657
6184	107819	31639
6185	107837	31622
6186	107856	31605
6187	107873	31588
6188	107892	31570
6189	107908	31553
6190	107926	31536
6191	107944	31518
6192	107960	31500
6193	107978	31483
6194	107994	31465
6195	108013	31448
6196	108030	31431
6197	108048	31413
6198	108066	31396
6199	108084	31379
6200	108103	31362
6201	108121	31344
6202	108139	31327
6203	108155	31310
6204	108174	31292
6205	108191	31275
6206	108208	31257
6207	108227	31240
6208	108243	31223
6209	108261	31205
6210	108280	31188
6211	108298	31171
6212	108316	31154
6213	108334	31137
6214	108351	31119
6215	108369	31102
6216	108387	31084
6217	108405	31067
6218	108424	31050
6219	108441	31033
6220	108459	31015
6221	108475	30998
6222	108493	30980
6223	108510	30963
6224	108527	30945
6225	108546	30928
6226	108563	30910
6227	108581	30893
6228	108598	30876
6229	108615	30858
6230	108633	30841
6231	108650	30823
6232	108667	30806
6233	108685	30788
6234	108703	30771
6235	108721	30754
6236	108739	30737
6237	108757	30719
6238	108774	30702
6239	108792	30685
6240	108809	30667
6241	108826	30649
6242	108842	30632
6243	108859	30614
6244	108877	30597
6245	108894	30579
6246	108912	30562
6247	108931	30545
6248	108949	30528
6249	108966	30510
6250	108985	30493
6251	109001	30475
6252	109018	30458
6253	109036	30441
6254	109055	30423
6255	109073	30406
6256	109091	30389
6257	109109	30372
6258	109127	30354
6259	109145	30337
6260	109164	30320
6261	109181	30302
6262	109198	30285
6263	109216	30268
6264	109234	30250
6265	109251	30233
6266	109269	30216
6267	109288	30198
6268	109305	30181
6269	109322	30163
6270	109339	30146
6271	109358	30129
6272	109375	30111
6273	109392	30094
6274	109410	30077
6275	109427	30059
6276	109446	30042
6277	109463	30024
6278	109479	30007
6279	109498	29989
6280	109516	29972
6281	109533	29955
6282	109549	29937
6283	109567	29920
6284	109585	29902
6285	109603	29885
6286	109620	29867
6287	109638	29850
6288	109657	29833
6289	109675	29816
6290	109692	29798
6291	109710	29781
6292	109728	29764
6293	109746	29746
6294	109763	29729
6295	109782	29712
6296	109799	29694
6297	109816	29677
6298	109833	29659
6299	109851	29642
6300	109868	29625
6301	109886	29607
6302	109904	29590
6303	109923	29573
6304	109941	29556
6305	109960	29538
6306	109978	29521
6307	109995	29504
6308	110012	29486
6309	110031	29469
6310	110047	29451
6311	110065	29434
6312	110082	29417
6313	110099	29399
6314	110117	29382
6315	110134	29364
6316	110151	29346
6317	110168	29329
6318	110185	29311
6319	110203	29294
6320	110222	29277
6321	110240	29260
6322	110258	29243
6323	110277	29225
6324	110295	29208
6325	110312	29191
6326	110329	29173
6327	110347	29156
