iter	MultiClass
4417	0.3509878021
4418	0.3509172149
4419	0.3508612152
4420	0.3508148284
4421	0.3507821441
4422	0.3507377716
4423	0.3507037445
4424	0.3506536041
4425	0.3505488983
4426	0.3504914032
4427	0.350416513
4428	0.3503758026
4429	0.3503321625
4430	0.3502999359
4431	0.3502567535
4432	0.3502013946
4433	0.3501595245
4434	0.350082132
4435	0.3500599152
4436	0.3500141998
4437	0.3499155365
4438	0.3498666473
4439	0.3497668244
4440	0.349741983
4441	0.3497223908
4442	0.3496764923
4443	0.3496259857
4444	0.3495783783
4445	0.3495303437
4446	0.3494679657
4447	0.3494408661
4448	0.3493486725
4449	0.3492975861
4450	0.3492690522
4451	0.3492060639
4452	0.3490984284
4453	0.3490538117
4454	0.3490217072
4455	0.3489531647
4456	0.3488965241
4457	0.3488322236
4458	0.3487716767
4459	0.3486575715
4460	0.3486030061
4461	0.3485371491
4462	0.3484802033
4463	0.3484242646
4464	0.3483527925
4465	0.3482964265
4466	0.3482351472
4467	0.3481687104
4468	0.3481080415
4469	0.3479939058
4470	0.3479539583
4471	0.3479053132
4472	0.3478740327
4473	0.3478291109
4474	0.3477519624
4475	0.3476778657
4476	0.3476233614
4477	0.3476042268
4478	0.3475791414
4479	0.3475595186
4480	0.3474922273
4481	0.3474432466
4482	0.3473957002
4483	0.3473383882
4484	0.3472749422
4485	0.3471893404
4486	0.3470598238
4487	0.3470207308
4488	0.3469893892
4489	0.3469669893
4490	0.3469272249
4491	0.3468104647
4492	0.3467787264
4493	0.3467536104
4494	0.3466401766
4495	0.3465821322
4496	0.3465485934
4497	0.3464553622
4498	0.3464081515
4499	0.3463557528
4500	0.3463147372
4501	0.3462643221
4502	0.346155588
4503	0.3461255282
4504	0.3460880221
4505	0.3460344332
4506	0.3460004977
4507	0.3459593295
4508	0.3458962191
4509	0.3458049105
4510	0.3457812899
4511	0.3456606234
4512	0.3455528964
4513	0.3455366
4514	0.3453597812
4515	0.3453009128
4516	0.3452185763
4517	0.3451805209
4518	0.3451037387
4519	0.3450041904
4520	0.3449499301
4521	0.3448763522
4522	0.3448449497
4523	0.3447501926
4524	0.3446536655
4525	0.3446031894
4526	0.344533945
4527	0.344487009
4528	0.3444116916
4529	0.3443622837
4530	0.3442811374
4531	0.3442407627
4532	0.3441349277
4533	0.3440567112
4534	0.3439902744
4535	0.3438995151
4536	0.3438596592
4537	0.3437655735
4538	0.3436978855
4539	0.343642313
4540	0.3435890904
4541	0.3434923191
4542	0.3434534397
4543	0.3433912144
4544	0.3433539829
4545	0.3433156834
4546	0.3432732334
4547	0.3431836644
4548	0.3430966282
4549	0.3429722386
4550	0.3429192906
4551	0.3428822728
4552	0.3427760716
4553	0.3427342015
4554	0.3426493931
4555	0.3426060582
4556	0.342498087
4557	0.3424199315
4558	0.3423240453
4559	0.3422770177
4560	0.3422232457
4561	0.342204569
4562	0.3421521703
4563	0.3420886632
4564	0.3420638829
4565	0.3419984227
4566	0.3419314977
4567	0.3418595372
4568	0.3418220922
4569	0.3417659093
4570	0.3417001745
4571	0.3416291295
4572	0.34158906
4573	0.3415026342
4574	0.3414669897
4575	0.3414352209
4576	0.3413553258
4577	0.3412515356
4578	0.3411746618
4579	0.3411074621
4580	0.34107609
4581	0.3410328771
4582	0.3410163976
4583	0.3409336645
4584	0.3408988745
4585	0.3408332617
4586	0.340786936
4587	0.3407018225
4588	0.3406054785
4589	0.3405823767
4590	0.3405347082
4591	0.340495188
4592	0.3403929846
4593	0.3403405249
4594	0.3402774145
4595	0.3402253515
4596	0.3401611121
4597	0.3400873206
4598	0.340030863
4599	0.3399654944
4600	0.3399260046
4601	0.3398909094
4602	0.3398458045
4603	0.3397760413
4604	0.3397097571
4605	0.3396092322
4606	0.3395453284
4607	0.3394896338
4608	0.339421366
4609	0.3393936255
4610	0.3392741187
4611	0.3392311194
4612	0.3391882728
4613	0.3391589454
4614	0.3390929969
4615	0.3390439551
4616	0.3389969276
4617	0.3389307654
4618	0.3388584998
4619	0.3388220313
4620	0.338771952
4621	0.3387149451
4622	0.338669474
4623	0.3386491187
4624	0.3385923255
4625	0.3385646461
4626	0.3385261634
4627	0.3384928382
4628	0.3384581397
4629	0.3384167274
4630	0.3383651222
4631	0.3383193153
4632	0.3382607215
4633	0.3381672462
4634	0.3381154579
4635	0.3380694984
4636	0.3380325416
4637	0.3379961647
4638	0.3379482521
4639	0.3378931068
4640	0.3378093056
4641	0.3377098793
4642	0.3376890358
4643	0.3375885719
4644	0.3375083412
4645	0.3374350685
4646	0.3373514504
4647	0.337303965
4648	0.3372035927
4649	0.3371207985
4650	0.3370857949
4651	0.3370160317
4652	0.3369709572
4653	0.336927256
4654	0.3368562111
4655	0.3367843422
4656	0.3367145791
4657	0.3366794533
4658	0.3366570839
4659	0.3366101479
4660	0.3365795693
4661	0.3365386452
4662	0.3365150551
4663	0.3364726967
4664	0.3364064736
4665	0.3363567605
4666	0.3363171792
4667	0.3362675271
4668	0.3362437844
4669	0.3361189065
4670	0.3360552773
4671	0.3359704385
4672	0.3359305215
4673	0.3358222146
4674	0.3357635293
4675	0.3357467141
4676	0.3356516214
4677	0.335611979
4678	0.335587565
4679	0.3355259805
4680	0.3354485879
4681	0.335363627
4682	0.3352642618
4683	0.3352374673
4684	0.3351900125
4685	0.3351602579
4686	0.3351012064
4687	0.3350463052
4688	0.3349604898
4689	0.334884379
4690	0.3348654886
4691	0.3347628275
4692	0.3347085977
4693	0.33466038
4694	0.3346023661
4695	0.3345621439
4696	0.3344888407
4697	0.3344559732
4698	0.3344168802
4699	0.3343786112
4700	0.3343303629
4701	0.3342782694
4702	0.3342135721
4703	0.334183848
4704	0.3341613871
4705	0.3341041056
4706	0.3340157267
4707	0.3339764811
4708	0.3338683878
4709	0.3338194071
4710	0.3337839762
4711	0.333757548
4712	0.3337088419
4713	0.3336712138
4714	0.3335851237
4715	0.3335527751
4716	0.3335355631
4717	0.3334921977
4718	0.3334595133
4719	0.3333793742
4720	0.3333259684
4721	0.3332555949
4722	0.3332223613
4723	0.3332043254
4724	0.3331696879
4725	0.333119395
4726	0.3330787761
4727	0.3330233867
4728	0.3329995524
4729	0.3329625651
4730	0.3329040935
4731	0.3328452861
4732	0.3328089702
4733	0.3327684733
4734	0.3327518413
4735	0.3327224223
4736	0.332693278
4737	0.3326120402
4738	0.3325828349
4739	0.3325539348
4740	0.3325328777
4741	0.3324796855
4742	0.3324459941
4743	0.3323855388
4744	0.3323042095
4745	0.3322638042
4746	0.3322243144
4747	0.3321563518
4748	0.3321141765
4749	0.3320616252
4750	0.3320333354
4751	0.3320058086
4752	0.3319681194
4753	0.3318844402
4754	0.3318631694
4755	0.3318176372
4756	0.3317475994
4757	0.3316902263
4758	0.3316283672
4759	0.3315673015
4760	0.33151768
4761	0.3314671429
4762	0.3314264019
4763	0.3313693645
4764	0.3313075359
4765	0.3312577007
4766	0.3312016094
4767	0.3310983379
4768	0.3310535381
4769	0.3309953716
4770	0.3309440716
4771	0.3308635357
4772	0.3308457134
4773	0.3308026837
4774	0.33076591
4775	0.3307116803
4776	0.3306754254
4777	0.3306234234
4778	0.3305722454
4779	0.3305213726
4780	0.3304826458
4781	0.3304019269
4782	0.3303508099
4783	0.3302591656
4784	0.3302125043
4785	0.3301782635
4786	0.3301370038
4787	0.3300906476
4788	0.3300164593
4789	0.3299733075
4790	0.3298881635
4791	0.3298488263
4792	0.3297895001
4793	0.3297494611
4794	0.3296940412
4795	0.3296578473
4796	0.3296349591
4797	0.3295473432
4798	0.3295159711
4799	0.3294320172
4800	0.3294001264
4801	0.3293352765
4802	0.3292936506
4803	0.3292519941
4804	0.3291848249
4805	0.3291521406
4806	0.3291313276
4807	0.3290620832
4808	0.3290361738
4809	0.3289742536
4810	0.3289448041
4811	0.3288951826
4812	0.3288518171
4813	0.328798686
4814	0.3287398481
4815	0.3287035932
4816	0.3286378889
4817	0.3286077375
4818	0.3285801496
4819	0.3285224714
4820	0.3284803571
4821	0.3284126386
4822	0.3283725386
4823	0.3283294783
4824	0.3282226362
4825	0.328180583
4826	0.3280696516
4827	0.3280424604
4828	0.3279856367
4829	0.3279526167
4830	0.3278869734
4831	0.3278391524
4832	0.327704814
4833	0.3276859846
4834	0.3276493635
4835	0.327570323
4836	0.3275170393
4837	0.3274327498
4838	0.3273819991
4839	0.3273452254
4840	0.3272732344
4841	0.3272410384
4842	0.3272033187
4843	0.3271688033
4844	0.3271096602
4845	0.3269838057
4846	0.326927806
4847	0.3268935958
4848	0.3267952071
4849	0.3267400008
4850	0.326699565
4851	0.3266663314
4852	0.326623973
4853	0.3265753585
4854	0.3265602218
4855	0.3265427657
4856	0.3264936324
4857	0.3264056502
4858	0.3263061935
4859	0.326286235
4860	0.3262147933
4861	0.3261653854
4862	0.3261259261
4863	0.3260765792
4864	0.326062297
4865	0.3260427352
4866	0.3260026656
4867	0.3259300949
4868	0.3258310653
4869	0.3257700607
4870	0.3257375595
4871	0.3256410629
4872	0.3255968734
4873	0.3255427353
4874	0.3255043747
4875	0.3254479782
4876	0.3253677475
4877	0.3253543808
4878	0.3253384201
4879	0.3253077499
4880	0.3252630722
4881	0.3252465927
4882	0.3251971847
4883	0.3250890305
4884	0.3250740463
4885	0.3249824326
4886	0.3249166672
4887	0.3248797104
4888	0.3248261826
4889	0.3247282211
4890	0.3246954148
4891	0.3246146042
4892	0.3245330002
4893	0.3244971115
4894	0.3244485581
4895	0.3243608506
4896	0.3243176072
4897	0.3242979844
4898	0.3242408249
4899	0.3242228501
4900	0.3241780198
4901	0.324133342
4902	0.3240474045
4903	0.3239896653
4904	0.3239267075
4905	0.3238885606
4906	0.3238050339
4907	0.3237316697
4908	0.3236429551
4909	0.3236129868
4910	0.3235700791
4911	0.3235211289
4912	0.3234111131
4913	0.3233313096
4914	0.323299907
4915	0.3231806443
4916	0.3231452439
4917	0.3231082872
4918	0.3230612596
4919	0.3230149339
4920	0.3229915269
4921	0.3229289964
4922	0.3228482774
4923	0.3227745469
4924	0.3227125047
4925	0.322661815
4926	0.3225973314
4927	0.3225345567
4928	0.3224998277
4929	0.3224513963
4930	0.3224072069
4931	0.3223209947
4932	0.3222656664
4933	0.3221692613
4934	0.3221563219
4935	0.3220716051
4936	0.3220219835
4937	0.3220041918
4938	0.321961162
4939	0.3218950914
4940	0.3218654894
4941	0.3218298754
4942	0.3217481493
4943	0.321698955
4944	0.3216551317
4945	0.3216127733
4946	0.3215827135
4947	0.3215000109
4948	0.3214240221
4949	0.321389049
4950	0.3213297533
4951	0.3212624926
4952	0.3212469592
4953	0.3212017626
4954	0.3211403918
4955	0.3210940356
4956	0.3210439257
4957	0.3210118823
4958	0.3209712634
4959	0.3209542956
4960	0.3208660082
4961	0.3208236193
4962	0.3207633471
4963	0.32069807
4964	0.3206604113
4965	0.3206305346
4966	0.3205770984
4967	0.3205228686
4968	0.3204509997
4969	0.3203550525
4970	0.3203052478
4971	0.3202690845
4972	0.3202309375
4973	0.3201854053
4974	0.3201604114
4975	0.3200969653
4976	0.3200248218
4977	0.3199407459
4978	0.3198940234
4979	0.3197803455
4980	0.3197444568
4981	0.3196975208
4982	0.3196080738
4983	0.3195435901
4984	0.3195057483
4985	0.3194770923
4986	0.3194240223
4987	0.3193743091
4988	0.3193336597
4989	0.3192794605
4990	0.3192431446
4991	0.3191636768
4992	0.3191090809
4993	0.3190868946
4994	0.3190502735
4995	0.3189982105
4996	0.3189102589
4997	0.3188876148
4998	0.3188426624
4999	0.3188244434
5000	0.3188055225
5001	0.318770763
5002	0.3187255054
5003	0.3186837269
5004	0.3186271473
5005	0.3185810047
5006	0.3185308949
5007	0.3184900013
5008	0.3184596058
5009	0.3184150807
5010	0.3183576161
5011	0.3182850453
5012	0.3182409779
5013	0.3182033497
5014	0.3181157032
5015	0.3180796315
5016	0.318021465
5017	0.3179721486
5018	0.3179216725
5019	0.3178969533
5020	0.3178496815
5021	0.3178141896
5022	0.3177571828
5023	0.317731609
5024	0.317685619
5025	0.3176628834
5026	0.3176251637
5027	0.3175990407
5028	0.3175700185
5029	0.3175209462
5030	0.3174665028
5031	0.3174306447
5032	0.3174180714
5033	0.3173861806
5034	0.3173596303
5035	0.3172985036
5036	0.3172643239
5037	0.3171583669
5038	0.3171016042
5039	0.3170551564
5040	0.3170100209
5041	0.3169731557
5042	0.3169186208
5043	0.3168786428
5044	0.3168290212
5045	0.3168129689
5046	0.3167744558
5047	0.3167386892
5048	0.3167067067
5049	0.3166379812
5050	0.3166146047
5051	0.3165840261
5052	0.3165561635
5053	0.3164735219
5054	0.3164387014
5055	0.3163731802
5056	0.3163358572
5057	0.3163101919
5058	0.3162411916
5059	0.316195812
5060	0.3161016042
5061	0.3160587881
5062	0.3160259207
5063	0.3159921987
5064	0.3159458425
5065	0.3158589895
5066	0.3158179434
5067	0.3157554739
5068	0.3157202871
5069	0.315661083
5070	0.3155720327
5071	0.3154887808
5072	0.3154256704
5073	0.3153524588
5074	0.315319927
5075	0.315295513
5076	0.3152237662
5077	0.3151517447
5078	0.3151398123
5079	0.3150965384
5080	0.3150221976
5081	0.3149817618
5082	0.3149185904
5083	0.314872692
5084	0.3148332938
5085	0.3148056754
5086	0.3147801627
5087	0.3147340506
5088	0.314683483
5089	0.3146464041
5090	0.3146265677
5091	0.3146117362
5092	0.3145686759
5093	0.3144894217
5094	0.3144255179
5095	0.3143768424
5096	0.314311016
5097	0.3142974357
5098	0.3142603873
5099	0.3141740531
5100	0.3141496085
5101	0.3140997123
5102	0.3140815848
5103	0.3140476493
5104	0.3139441032
5105	0.3139182242
5106	0.3138276481
5107	0.3137837333
5108	0.3137517814
5109	0.313701641
5110	0.3136142387
5111	0.3136027641
5112	0.3135445365
5113	0.3134771232
5114	0.3134397392
5115	0.3134057121
5116	0.3133600273
5117	0.3133317985
5118	0.3133046379
5119	0.313250225
5120	0.3132329216
5121	0.3131887016
5122	0.3131619072
5123	0.3131069755
5124	0.3130923881
5125	0.313062603
5126	0.3129691276
5127	0.3129405327
5128	0.3129018364
5129	0.3128108024
5130	0.312798748
5131	0.3127317924
5132	0.312689312
5133	0.3125951347
5134	0.3125560112
5135	0.3125244865
5136	0.3124599419
5137	0.3124430046
5138	0.3124024468
5139	0.3123643303
5140	0.3123283501
5141	0.3122958183
5142	0.3122739983
5143	0.3122035332
5144	0.3121887322
5145	0.3121328545
5146	0.3121058159
5147	0.3120672722
5148	0.3120213738
5149	0.3119869194
5150	0.3119317742
5151	0.3118810845
5152	0.3118296624
5153	0.3118085137
5154	0.3117216607
5155	0.3116846734
5156	0.3116496087
5157	0.311588482
5158	0.3115736504
5159	0.311555523
5160	0.311480114
5161	0.3114499322
5162	0.3114077569
5163	0.3113621331
5164	0.3113041802
5165	0.311215313
5166	0.3111650506
5167	0.3111439019
5168	0.3111217767
5169	0.3110454522
5170	0.3110289727
5171	0.3109926568
5172	0.3109577142
5173	0.3109333611
5174	0.3108285028
5175	0.3107929193
5176	0.3107263299
5177	0.3106926995
5178	0.3106846429
5179	0.3106470147
5180	0.310599804
5181	0.3105328485
5182	0.3104524041
5183	0.3104048272
5184	0.3103785516
5185	0.3103311883
5186	0.3103003961
5187	0.3101806451
5188	0.3101568109
5189	0.3101306573
5190	0.3101004144
5191	0.3100517084
5192	0.3099725153
5193	0.3099370538
5194	0.30989732
5195	0.309818432
5196	0.309755871
5197	0.3096948053
5198	0.309643841
5199	0.3095589105
5200	0.3094754755
5201	0.3094453852
5202	0.3093622858
5203	0.3093227961
5204	0.3092994806
5205	0.3092817194
5206	0.3092009089
5207	0.3091279108
5208	0.3090727656
5209	0.3090370295
5210	0.3090064203
5211	0.308951092
5212	0.3089285395
5213	0.3088741877
5214	0.3088559077
5215	0.3088312495
5216	0.3087631953
5217	0.308722729
5218	0.3086497004
5219	0.3086167719
5220	0.3085361445
5221	0.3084741023
5222	0.3084323542
5223	0.3084062007
5224	0.3083307612
5225	0.3082954829
5226	0.3082607234
5227	0.3081776545
5228	0.3081225093
5229	0.308069897
5230	0.3080437434
5231	0.3080360835
5232	0.3079933894
5233	0.3078894465
5234	0.3078214229
5235	0.3077599605
5236	0.3077247127
5237	0.3076760676
5238	0.3076561092
5239	0.3076328242
5240	0.3076109126
5241	0.3075902217
5242	0.3075589717
5243	0.3075491145
5244	0.3074914973
5245	0.307448376
5246	0.3073962215
5247	0.3073564571
5248	0.3073119014
5249	0.3072579769
5250	0.3071561702
5251	0.3071203731
5252	0.3071041683
5253	0.3070900081
5254	0.307035168
5255	0.3070016292
5256	0.3069602169
5257	0.3069259456
5258	0.3068488887
5259	0.3067967037
5260	0.3067111019
5261	0.30667915
5262	0.3066164058
5263	0.306598431
5264	0.3065110287
5265	0.3064137386
5266	0.3063847164
5267	0.3063703121
5268	0.3062969479
5269	0.306269482
5270	0.3061955074
5271	0.3061173214
5272	0.3060375485
5273	0.305988171
5274	0.3059101986
5275	0.3058351559
5276	0.3057936825
5277	0.3057569088
5278	0.3057379269
5279	0.3056988644
5280	0.305656567
5281	0.3055884518
5282	0.305542828
5283	0.3055088925
5284	0.3054753842
5285	0.3054285397
5286	0.305370953
5287	0.3053456845
5288	0.3053139462
5289	0.305244183
5290	0.3051952023
5291	0.3051693845
5292	0.3050825009
5293	0.3050472531
5294	0.3050133786
5295	0.3049933591
5296	0.3049725461
5297	0.3049382443
5298	0.3048736386
5299	0.3048389096
5300	0.3047828488
5301	0.3047425961
5302	0.3047299314
5303	0.3046977048
5304	0.304636456
5305	0.3045933347
5306	0.3045421872
5307	0.3044858213
5308	0.3044575925
5309	0.3044436765
5310	0.304378674
5311	0.3043065
5312	0.3042765317
5313	0.3042170224
5314	0.3041865354
5315	0.3041652952
5316	0.3040805478
5317	0.3040328184
5318	0.3039897581
5319	0.3039620481
5320	0.3039251218
5321	0.3038590513
5322	0.3038188596
5323	0.3037849241
5324	0.3037450376
5325	0.3037195554
5326	0.3036410947
5327	0.3035969053
5328	0.3035640074
5329	0.3035262876
5330	0.3035013242
5331	0.3034402281
5332	0.3034039732
5333	0.3033639952
5334	0.3033382383
5335	0.3033031431
5336	0.3032702146
5337	0.3031849791
5338	0.3031584288
5339	0.3030943724
5340	0.3030541807
5341	0.303010388
5342	0.3029434019
5343	0.3028966795
5344	0.302860211
5345	0.302834973
5346	0.3028252379
5347	0.3027820555
5348	0.3027496458
5349	0.302713452
5350	0.3026571165
5351	0.3026229369
5352	0.3025852476
5353	0.3025245482
5354	0.3024629332
5355	0.3024115721
5356	0.3023715636
5357	0.3023226744
5358	0.3022943541
5359	0.3022799803
5360	0.3022613036
5361	0.3022380187
5362	0.3021950499
5363	0.3021699034
5364	0.3021241271
5365	0.3020391051
5366	0.3020098387
5367	0.301984265
5368	0.3019667784
5369	0.3019412658
5370	0.3019201781
5371	0.3018393065
5372	0.3018072936
5373	0.3017262999
5374	0.3016958434
5375	0.3016591002
5376	0.301620526
5377	0.3015550963
5378	0.3015115783
5379	0.3014484984
5380	0.3013995483
5381	0.3013782775
5382	0.3013376586
5383	0.301291394
5384	0.3012475707
5385	0.3012230041
5386	0.3011827209
5387	0.3010815246
5388	0.3010393798
5389	0.3009918334
5390	0.3009538391
5391	0.3009242675
5392	0.3008573425
5393	0.3008379638
5394	0.3007638061
5395	0.3007220886
5396	0.3006612365
5397	0.3006492126
5398	0.3005670593
5399	0.3005301941
5400	0.3004819458
5401	0.3004304626
5402	0.3003826111
5403	0.3003389404
5404	0.3003058288
5405	0.3002841614
5406	0.3002479065
5407	0.3002138794
5408	0.3001379211
5409	0.3000767639
5410	0.3000373962
5411	0.2999878967
5412	0.2999618347
5413	0.2999178284
5414	0.2998827332
5415	0.2998729065
5416	0.2998023804
5417	0.2997408569
5418	0.2996888245
5419	0.299653241
5420	0.2996188477
5421	0.2996060608
5422	0.2995243042
5423	0.2994920166
5424	0.2994346131
5425	0.2993579529
5426	0.2992302063
5427	0.2992026185
5428	0.2991747864
5429	0.2990878419
5430	0.2990685242
5431	0.2990235718
5432	0.2989909485
5433	0.2989473694
5434	0.2989165467
5435	0.2988685731
5436	0.2988280152
5437	0.2987992371
5438	0.2987711915
5439	0.2987448853
5440	0.2986773805
5441	0.2986005982
5442	0.2985182313
5443	0.2984997071
5444	0.2984865235
5445	0.2984397401
5446	0.29839964
5447	0.2983642091
5448	0.2983199281
5449	0.2982998475
5450	0.2982559022
5451	0.2982415895
5452	0.2981769227
5453	0.2981334047
5454	0.2981085328
5455	0.2980872926
5456	0.2980535402
5457	0.29802464
5458	0.2979829835
5459	0.2979337892
5460	0.2979174318
5461	0.2978462343
5462	0.2978011293
5463	0.2977589845
5464	0.2977279176
5465	0.2976567201
5466	0.2975798158
5467	0.2975351381
5468	0.2974826784
5469	0.2974589967
5470	0.2974106264
5471	0.2973710451
5472	0.29733183
5473	0.2972594423
5474	0.2972202883
5475	0.2971744814
5476	0.297141797
5477	0.2970524111
5478	0.2970041017
5479	0.2969925051
5480	0.2969555178
5481	0.296940381
5482	0.2968629885
5483	0.2968216677
5484	0.2967588625
5485	0.2967161379
5486	0.2966896181
5487	0.2966395388
5488	0.2966167421
5489	0.2965749941
5490	0.296516614
5491	0.296432477
5492	0.2963347597
5493	0.2962768679
5494	0.2962610293
5495	0.2962188235
5496	0.2961740847
5497	0.2961577273
5498	0.2961351443
5499	0.2961063357
5500	0.2960596743
5501	0.2960442324
5502	0.2960283938
5503	0.2959919863
5504	0.2959386111
5505	0.2959293948
5506	0.2958383608
5507	0.2958124514
5508	0.2957436038
5509	0.2956830569
5510	0.295631177
5511	0.2955524722
5512	0.2954969302
5513	0.2954662906
5514	0.2954342166
5515	0.2953995791
5516	0.2953802615
5517	0.2953418094
5518	0.2953076602
5519	0.2952840396
5520	0.2952430545
5521	0.2952107974
5522	0.2951880313
5523	0.2951144229
5524	0.295083356
5525	0.2950389529
5526	0.29500517
5527	0.2949459354
5528	0.294926282
5529	0.2948942081
5530	0.2948052188
5531	0.2947670413
5532	0.2947421085
5533	0.2947058231
5534	0.2946394779
5535	0.2946274539
5536	0.294617078
5537	0.294570264
5538	0.294546735
5539	0.2945196659
5540	0.2944787113
5541	0.2944047367
5542	0.2943720829
5543	0.2942827274
5544	0.2942505924
5545	0.2942089664
5546	0.2941904422
5547	0.2941575748
5548	0.2940636112
5549	0.2940195743
5550	0.2939292118
5551	0.2939131596
5552	0.2938920414
5553	0.2938336613
5554	0.293796674
5555	0.293755933
5556	0.2937253239
5557	0.2936866276
5558	0.2936418278
5559	0.2935985233
5560	0.2935637943
5561	0.2935446598
5562	0.293474683
5563	0.2934557316
5564	0.2934302189
5565	0.2933854801
5566	0.2933536198
5567	0.2932995121
5568	0.2932395756
5569	0.2931604741
5570	0.2931235173
5571	0.2930560124
5572	0.2930273564
5573	0.2929948857
5574	0.2929717228
5575	0.2929056523
5576	0.2928765996
5577	0.2928399479
5578	0.2928151677
5579	0.2927479375
5580	0.2926777165
5581	0.2926439641
5582	0.2925970891
5583	0.2925597356
5584	0.2925110295
5585	0.2924589665
5586	0.2924127324
5587	0.2923908513
5588	0.2923280766
5589	0.292315595
5590	0.2922694524
5591	0.2922241033
5592	0.2922080815
5593	0.2921689885
5594	0.292085645
5595	0.292056928
5596	0.2919739812
5597	0.2919421819
5598	0.2918804448
5599	0.2918151067
5600	0.2917633489
5601	0.2917386602
5602	0.2917185491
5603	0.2916771673
5604	0.2915971807
5605	0.291547437
5606	0.2915182622
5607	0.2914898504
5608	0.2914797491
5609	0.2914354986
5610	0.2913976263
5611	0.2913881658
5612	0.2913422369
5613	0.2913072942
5614	0.2912663702
5615	0.2912317022
5616	0.2911696294
5617	0.2911112798
5618	0.2910682501
5619	0.2910550054
5620	0.2910118231
5621	0.2909789556
5622	0.2909385504
5623	0.2909215521
5624	0.2908839239
5625	0.2908315557
5626	0.29079289
5627	0.2907533697
5628	0.2907137274
5629	0.2906908087
5630	0.2906407293
5631	0.2906148199
5632	0.2905771002
5633	0.2905298285
5634	0.290490766
5635	0.2904235663
5636	0.290379682
5637	0.2903392157
5638	0.2902794317
5639	0.2902524542
5640	0.2902428717
5641	0.2902114081
5642	0.2901771368
5643	0.2901319098
5644	0.2900606818
5645	0.2900388312
5646	0.290004682
5647	0.2899943976
5648	0.2899623541
5649	0.2898685126
5650	0.2897985968
5651	0.2897790045
5652	0.2897394843
5653	0.2896934638
5654	0.289637525
5655	0.2895755438
5656	0.2895448737
5657	0.2894838385
5658	0.2894550299
5659	0.2894325995
5660	0.2894053168
5661	0.2893962531
5662	0.2893802924
5663	0.289352735
5664	0.2892974372
5665	0.289242414
5666	0.2892178473
5667	0.2891571174
5668	0.2891151252
5669	0.2890831122
5670	0.2890336738
5671	0.2889882026
5672	0.2889557319
5673	0.2889170661
5674	0.2888720832
5675	0.2887988715
5676	0.2887594428
5677	0.2887377753
5678	0.2886693549
5679	0.2886116157
5680	0.2885848213
5681	0.28856352
5682	0.2885383735
5683	0.2884999214
5684	0.2884687324
5685	0.2884056526
5686	0.2883755928
5687	0.2883122383
5688	0.2882721076
5689	0.288243116
5690	0.2881953254
5691	0.2881617256
5692	0.2881401191
5693	0.2880861335
5694	0.2880442939
5695	0.2879778877
5696	0.2879484993
5697	0.2879185615
5698	0.2878917366
5699	0.2878508125
5700	0.2878038154
5701	0.2877799812
5702	0.2877507149
5703	0.28769618
5704	0.2876582771
5705	0.2876153389
5706	0.2875654427
5707	0.2875145393
5708	0.2874413582
5709	0.2873775459
5710	0.2873115059
5711	0.2872851082
5712	0.2871800667
5713	0.2871264168
5714	0.2870993477
5715	0.2870497261
5716	0.287026136
5717	0.2869905831
5718	0.2869463021
5719	0.2869235665
5720	0.2869067818
5721	0.2868665902
5722	0.2868255135
5723	0.286789106
5724	0.2867573983
5725	0.286717939
5726	0.2867008187
5727	0.2866585213
5728	0.2866432625
5729	0.2866174752
5730	0.2865504586
5731	0.2865334298
5732	0.2864694649
5733	0.2864082162
5734	0.286375776
5735	0.2863331429
5736	0.2863157784
5737	0.2862607247
5738	0.2862289254
5739	0.286146589
5740	0.2861207711
5741	0.2860530221
5742	0.2860283334
5743	0.2860046517
5744	0.2859683053
5745	0.2859065988
5746	0.2858400094
5747	0.2858208139
5748	0.2857873361
5749	0.2857356393
5750	0.2857113168
5751	0.2856799142
5752	0.2856282785
5753	0.2855825631
5754	0.2855036752
5755	0.2854634225
5756	0.2854391916
5757	0.2853354623
5758	0.2853199899
5759	0.2852773874
5760	0.2852463815
5761	0.2851720712
5762	0.2851255929
5763	0.2851079538
5764	0.2850648325
5765	0.2850079172
5766	0.2849292429
5767	0.2848342111
5768	0.284797468
5769	0.2847587412
5770	0.2846982248
5771	0.284678541
5772	0.2846431101
5773	0.2846063364
5774	0.2845787485
5775	0.2845625131
5776	0.284516157
5777	0.2844755991
5778	0.284463209
5779	0.2843967417
5780	0.2843813303
5781	0.2843402536
5782	0.2843102549
5783	0.2842741221
5784	0.2842517832
5785	0.2841424387
5786	0.2841163767
5787	0.2840757578
5788	0.2840528391
5789	0.284037031
5790	0.2840058115
5791	0.2839707773
5792	0.2839266794
5793	0.2838879832
5794	0.2838646372
5795	0.2838384837
5796	0.2838123301
5797	0.2837488535
5798	0.283725294
5799	0.2836805857
5800	0.2835912302
5801	0.2835589732
5802	0.283489271
5803	0.2834610423
5804	0.2834213694
5805	0.2833533152
5806	0.2832730235
5807	0.283247053
5808	0.2831818064
5809	0.2831630381
5810	0.2831147288
5811	0.283075178
5812	0.2830298594
5813	0.2830018443
5814	0.2829493846
5815	0.2828883494
5816	0.2828664988
5817	0.282818098
5818	0.2827565135
5819	0.2827313365
5820	0.2826704845
5821	0.2826327952
5822	0.2825907115
5823	0.2825609264
5824	0.2825257396
5825	0.2824949474
5826	0.28246916
5827	0.2824347667
5828	0.28240666
5829	0.2823444957
